Perfil,Estado,Edad,Genero,ScoreCrediticio,PorcentajeFinanciacion,Plazo,IngresoEstimado,Gastos,CapacidadDePago,ValorCuotaMensual,M3_30AC
0,0,65,0,643,1.0,48,1160000.0,1509536.68,-0.288348305,1212203,1
0,1,29,0,671,0.8379,60,6519200.0,2293163.82,3.051875797,1384734,0
1,1,36,0,861,0.5488,60,3322167.0,1245402.75,2.228957466,931720,0
1,1,52,1,891,0.35,60,8034384.0,5806563.52,1.199489627,1857307,0
1,0,36,1,675,0.481,60,4353276.0,1886213.2,6.368454366,387388,0
1,1,33,0,665,0.8964,60,1390734.0,1032402.86,0.287900813,1244634,0
0,0,36,0,838,0.4688,60,6829688.0,3062122.8,4.53960163,829933,0
0,1,52,1,915,0.3482,12,25135288.0,1787575.41,9.040740596,2582500,0
1,1,58,0,978,0.1207,24,7516002.0,2214035.39,18.17815046,291667,0
1,1,54,1,939,0.7086,60,2403897.0,1084430.57,1.114369997,1184047,0
0,1,57,0,894,0.8,36,3493318.0,1223177.53,1.195825337,1898388,0
0,1,48,1,766,1.0,60,8324183.0,1524517.99,1.769210477,3843333,0
1,1,41,0,873,0.4626,60,6887407.0,1570429.63,6.88985562,771711,0
0,1,52,1,764,0.4623,60,8831344.0,3387104.22,2.541120929,2142456,0
0,1,26,1,742,0.6969,60,3847616.0,934957.67,2.406501315,1210329,0
0,1,31,0,871,0.6888,60,11087908.0,2718308.78,4.863735784,1720817,0
1,0,34,1,681,0.7105,60,1261489.0,763472.27,0.628925735,791853,0
1,1,41,1,771,0.7418,60,4551900.0,1714145.31,1.700669833,1668610,0
1,1,40,1,842,0.6845,60,5896987.0,2184331.13,1.426394185,2602826,1
1,1,43,0,893,0.3684,24,3641374.0,1604244.34,1.234756492,1649823,0
0,1,38,0,741,0.8703,60,8881847.0,4260004.79,1.770115437,2611040,0
0,0,36,0,758,0.2888,60,1340196.0,600591.21,1.311518788,563930,0
0,1,58,1,796,0.5652,60,4589344.0,1498089.82,1.887652786,1637618,0
0,1,25,1,761,0.2124,24,1190836.0,601171.96,1.088609865,541667,0
1,0,55,0,912,0.5035,48,2241635.0,3114939.7,-0.762583654,1145192,0
0,1,45,0,880,0.8549,60,4820478.0,2196035.46,2.292465959,1144812,0
1,1,44,1,731,0.8692,60,1160000.0,1276531.25,-0.047408701,2458014,0
1,1,35,0,891,0.8333,60,2515636.0,1177880.12,1.157051109,1156177,0
0,0,33,1,779,1.0,60,1438249.0,1263159.29,0.156021816,1122213,0
1,1,43,1,959,0.3911,36,13748397.0,3378837.51,10.29968642,1006784,0
0,1,38,1,786,0.2631,24,3638097.0,1293059.82,2.090591311,1121710,0
0,1,60,0,797,1.0,60,4749784.0,1956073.19,1.472295068,1897521,0
1,1,41,0,877,0.5333,60,4462659.0,2907620.58,2.131883442,729420,0
1,0,44,1,638,0.5859,60,0.0,892649.19,-0.91946161,970839,1
1,0,37,1,788,1.0,60,6098033.0,1720836.97,3.122903642,1401643,0
1,1,47,0,844,0.2352,60,2744846.0,1644451.9,3.472008595,316933,0
0,1,34,0,775,0.7457,60,3127005.0,940395.7,0.898289576,2434192,0
1,1,43,1,999,0.1192,24,10711853.0,4713030.15,6.259643412,958333,0
1,1,39,1,823,0.94,60,3873883.0,1576047.95,1.380629822,1664338,0
0,1,36,1,652,0.7,60,2052166.0,1135073.42,0.585239155,1567039,0
1,1,47,1,817,0.782,60,11296716.0,5755260.01,3.654116025,1516497,0
0,1,40,1,852,0.5032,60,2417683.0,1020292.59,1.857915687,752128,0
1,1,39,1,874,1.0,60,3883495.0,929084.6,1.55450449,1900548,0
1,1,35,0,843,0.4737,60,3002171.0,1827697.97,1.864198519,630015,0
1,1,29,1,802,1.0,60,3764404.0,4585447.44,-0.336281797,2441534,0
0,1,43,1,861,0.8354,60,1368743.0,1558190.79,-0.131996554,1435248,0
0,0,32,0,727,0.9167,60,6009800.0,1665162.95,1.910979638,2273513,0
0,1,44,1,772,0.5313,60,14983600.0,7693146.05,3.629914182,2008437,0
1,1,26,0,749,0.8446,60,1358720.0,1515494.38,-0.133278568,1176291,0
1,1,49,1,929,0.4386,60,4467666.0,2526840.19,1.528181623,1270023,0
1,0,32,0,753,0.5238,48,1264500.0,1758627.98,-0.941411332,524880,0
1,1,68,0,909,0.4092,60,7299437.0,2543398.58,4.343075243,1095085,0
0,1,31,0,899,0.8032,60,2226197.0,1009372.69,0.958044135,1270113,0
1,1,31,0,682,0.9502,60,1715036.0,1354390.26,0.220607984,1634781,0
0,1,59,0,846,0.7674,60,9141322.0,1787940.93,4.186866498,1756297,0
1,1,31,1,693,0.4851,60,1266000.0,924071.42,0.262535688,1302408,0
1,1,28,1,608,1.0,60,5785000.0,3940422.27,0.728378775,2532443,0
1,1,63,1,891,0.2073,48,19851241.0,4849018.11,13.58610265,1104233,0
0,1,48,0,861,0.8717,60,4271259.0,1567129.05,1.612084539,1677412,0
0,1,41,1,837,0.7619,60,6462456.0,2062401.54,2.639526943,1666986,0
1,0,31,1,768,1.0,84,2061026.0,1310052.37,0.394570825,1903267,0
1,0,35,1,709,0.8,60,1240234.0,1203730.91,0.034860032,1047133,0
0,1,39,1,833,0.8804,60,11947677.0,6025169.44,3.300421606,1794470,0
0,1,40,0,675,0.5756,60,2976035.0,1648498.38,1.277246323,1039374,0
1,1,45,1,992,0.1083,60,23451846.0,3529968.15,120.7657344,164963,0
0,0,53,1,657,0.2,36,1723400.0,1415944.41,0.397557661,773361,0
0,1,57,1,929,0.9372,60,21587795.0,4287085.84,8.074670917,2142590,0
0,1,59,1,949,0.6141,60,25876909.0,4286682.59,12.50983649,1725860,0
1,1,40,1,977,0.3798,48,15950105.0,7564744.12,6.514308239,1287222,0
1,1,29,1,611,0.7965,60,1202707.0,1290903.2,-0.060423876,1459625,1
1,1,66,0,978,0.3007,60,31669504.0,4855785.79,75.65179104,354436,0
0,0,38,1,765,1.0,60,5638419.0,3273921.36,1.925193509,1228187,0
1,0,61,1,782,0.5955,60,1412955.0,884283.46,0.471600773,1121015,0
1,0,36,1,907,0.5634,60,1160000.0,1142609.86,0.032473372,535520,0
1,1,31,1,703,0.8617,60,2801610.0,1956473.7,0.537473886,1572423,0
1,1,28,0,640,0.9296,60,4718007.0,1765327.86,1.969369173,1499302,0
1,1,41,0,728,0.4439,60,26203353.0,6314284.55,10.67458511,1863217,0
1,0,38,0,603,0.594,60,1160000.0,1373255.62,-0.283335552,752661,0
0,1,42,0,764,0.7428,36,10811813.0,3546868.13,2.447786571,2967965,0
0,0,26,1,677,0.292,60,2392320.0,955198.32,2.171249292,661887,0
1,1,58,1,963,0.3053,60,5283404.0,1059045.3,12.58182016,335751,0
1,1,44,1,784,0.2431,48,1377425.0,1052506.56,0.810640367,400817,0
0,0,47,1,773,0.7895,72,4367700.0,1632207.81,2.381710527,1148541,0
0,0,64,1,828,0.6289,60,1872776.0,551551.72,1.891635665,698456,0
0,1,53,1,878,0.8685,60,5621503.0,1851237.87,1.627266902,2316931,0
1,1,61,0,873,0.7685,60,8116514.0,2052957.67,7.216371711,840250,0
1,1,32,1,776,0.8693,60,7073019.0,1865735.86,4.113460514,1265913,0
0,0,36,0,901,0.5455,36,4987389.0,2462035.69,1.782279849,1416923,0
0,1,33,1,661,0.7038,60,2944600.0,1836220.18,0.84234592,1315825,0
0,1,50,1,802,1.0,60,4215565.0,914826.21,1.047846266,3150022,1
0,1,30,0,823,0.5098,60,3478616.0,2009761.91,1.108846964,1324668,0
1,1,33,0,850,0.8809,60,2478057.0,1700544.88,0.415017097,1873446,0
1,0,26,1,777,0.8667,60,1444301.0,736999.52,0.67113916,1053882,0
1,1,64,1,762,0.8991,60,3780796.0,1332415.89,2.10064735,1165536,0
1,0,63,1,763,0.8571,60,4371330.0,2219362.16,2.057918889,1045701,0
1,1,28,1,692,0.89,60,1333645.0,690963.11,0.533788502,1204001,0
1,0,61,0,862,0.4857,60,4349251.0,922303.66,5.372628709,637853,0
1,1,49,1,777,0.4059,60,0.0,3172591.62,-2.849971946,1113201,0
0,1,33,0,636,0.7026,60,0.0,1095389.08,-0.968467536,1131054,0
0,1,39,0,771,0.2153,24,6710565.0,2190850.21,3.875425329,1166250,0
0,1,59,1,982,0.6105,60,21655156.0,5003420.62,9.39575795,1772261,0
1,1,37,1,832,1.0,60,3958530.0,4267910.91,-0.104337036,2965207,0
0,1,62,1,762,0.8,60,6425654.0,3733369.72,1.216588264,2212979,0
1,0,36,1,654,1.0,60,1188193.0,619922.34,0.427757144,1328489,1
1,1,39,0,877,0.4626,60,11232174.0,2905920.09,10.39259224,801172,0
0,1,46,0,913,0.7003,60,5118167.0,2629202.19,1.708171246,1457093,0
1,1,50,0,955,0.2646,12,19254706.0,1751925.93,12.14768129,1440833,0
0,0,53,1,685,0.2203,36,6968378.0,2026064.61,4.907982056,1006995,0
0,1,37,1,777,0.3622,60,34800000.0,5809715.09,40.32112618,718985,0
1,1,48,0,839,0.8197,60,1640064.0,2502938.2,-0.836677818,1031310,0
0,1,45,0,835,0.4833,72,6608470.0,3860516.14,1.196577183,2296512,0
1,1,70,1,892,0.2501,36,8758705.0,2388647.64,12.2139851,521538,0
1,0,64,1,652,0.286,48,0.0,4709892.3,-6.764783113,696237,0
1,0,30,0,806,0.5873,60,0.0,2817455.62,-2.766178961,1018537,0
1,1,70,0,739,0.5455,60,4320138.0,2295064.71,1.281729272,1579954,0
1,1,32,1,834,0.7037,60,7082061.0,4342787.67,1.162023701,2357330,0
0,1,57,1,858,0.5596,60,11761639.0,4246923.84,6.836394432,1099222,0
1,1,50,1,805,0.75,60,6124519.0,1651030.3,3.242328089,1379715,0
0,1,44,0,642,0.4828,60,1366025.0,1110115.82,0.381658926,670518,0
0,1,44,0,726,0.5499,36,6665440.0,1261002.0,4.861999322,1111567,0
1,1,33,1,831,0.9495,60,2335032.0,2042383.4,0.120815198,2422283,0
0,1,57,0,740,0.9091,84,3021120.0,1449561.52,0.8470333,1855368,0
0,1,62,1,700,0.6246,60,3864187.0,1768538.78,0.81875203,2559564,0
0,1,58,1,842,0.2825,24,34800000.0,5836261.11,21.38163874,1354608,0
0,1,33,1,832,0.6509,60,3588960.0,2267871.1,1.065211298,1240213,0
1,1,47,0,838,0.6175,48,4982197.0,2751044.33,1.137236714,1961907,0
0,1,71,0,980,0.9096,60,13475209.0,1449991.16,4.420264049,2720475,0
1,1,43,0,627,0.8942,60,2850200.0,2600185.67,0.168019254,1488010,0
1,0,30,1,611,0.8674,60,5478119.0,3455357.57,2.01870585,1002009,0
1,1,61,0,794,0.5999,60,2145036.0,1164033.4,1.423486153,689155,0
0,1,32,0,703,0.8734,60,1329746.0,633207.63,0.481807741,1445677,0
0,1,34,0,845,0.5291,60,6297543.0,1252522.35,3.01574256,1672895,0
1,0,23,1,804,1.0,48,2796811.0,1093054.18,1.716399821,992634,0
1,0,35,0,722,0.7692,60,1388249.0,1460948.62,-0.064577054,1125781,0
1,1,57,0,784,0.2692,24,2531155.0,697440.45,1.905645027,962254,0
1,1,61,1,834,0.7999,60,15538401.0,5382656.26,3.045522268,3334648,0
1,1,35,0,684,0.9385,60,2503894.0,1737791.92,0.428490053,1787911,0
0,1,29,1,834,0.5173,60,3705619.0,1256552.27,1.330402831,1840846,0
0,1,42,1,743,0.7872,60,4797920.0,1327206.65,1.728223433,2008255,0
0,1,34,1,671,0.8966,60,1201854.0,598457.14,0.292095074,2065755,0
0,1,53,0,938,0.8093,60,4782525.0,1525111.85,2.434187856,1338193,0
1,1,59,1,816,0.4381,60,3283342.0,2186079.31,1.116840911,982470,0
1,1,44,1,902,0.741,60,9387352.0,2484018.52,2.36040775,2924636,0
1,1,51,1,842,0.6583,84,6542446.0,3122686.65,1.248489696,2739117,0
1,1,41,1,804,0.8336,60,1869196.0,1069044.61,0.610031434,1311656,0
1,1,72,1,785,0.8896,60,8635556.0,1576275.38,2.630767547,2683354,0
1,0,22,1,632,0.6921,48,1676768.0,1965335.29,-0.215025704,1342013,0
0,1,56,0,721,0.9217,60,1290800.0,609713.52,0.31181809,2184243,0
1,0,26,0,672,0.7403,48,2036857.0,1467539.66,0.563502557,1010319,0
1,1,44,0,849,0.8987,60,3133614.0,1733341.21,1.128393215,1240944,0
1,0,39,0,820,0.5498,60,6075271.0,2228004.35,4.47167321,860364,0
0,1,44,0,876,0.5336,60,3563156.0,763413.31,2.402373325,1165407,0
0,1,50,1,827,0.6124,60,4726375.0,2231695.15,1.411854906,1766952,0
1,0,37,1,589,0.8635,60,16545967.0,1333153.03,14.79896102,1027965,0
0,1,34,0,683,0.8273,60,1160000.0,1086244.71,0.064567921,1142290,0
0,1,39,1,956,1.0131,60,34800000.0,11289850.21,7.835838983,3000336,0
1,1,44,1,898,0.4408,24,3719878.0,3042773.72,0.347824087,1946686,0
0,1,39,1,702,0.8811,60,5441760.0,1458955.77,2.040672102,1951712,0
1,0,33,1,854,0.8615,60,7131298.0,2817056.25,2.737299774,1576094,0
0,0,62,1,611,0.3143,60,2504644.0,1238085.91,3.788551084,334312,0
0,1,47,0,780,0.7877,60,2897829.0,1976442.1,0.507248739,1816440,0
0,1,41,0,826,0.7122,60,5247841.0,1702014.01,2.510446182,1412429,0
0,1,54,0,972,0.7778,60,13214014.0,3666923.05,3.646938656,2617837,0
1,1,32,1,905,0.899,60,4792976.0,1775702.0,1.545493148,1952305,0
0,1,53,1,795,0.9355,60,1610654.0,1272276.43,0.151392722,2235098,0
1,1,44,0,835,0.8986,60,9501849.0,2439683.02,5.933127429,1190294,0
1,0,27,0,664,0.9,60,2657256.0,2475074.53,0.14650336,1243531,0
1,1,49,1,830,0.4652,36,2896012.0,1858504.05,0.720947231,1439090,0
0,1,55,0,842,0.6568,60,6668400.0,2502598.51,2.127962478,1957648,0
0,1,67,0,867,0.9308,60,1983840.0,839462.68,0.66632623,1717443,0
1,1,29,0,598,1.0,60,2136843.0,1539260.0,0.433181203,1379522,1
1,1,53,1,673,0.8188,60,1160000.0,1076655.35,0.034654135,2405042,0
1,1,48,1,879,0.8904,60,30553209.0,8484084.97,10.71120155,2060378,0
1,1,65,0,915,0.36,60,3603792.0,1897009.8,3.174032838,537733,0
1,1,42,1,881,0.6506,60,4726691.0,2381305.0,1.758770848,1333537,0
1,1,51,1,829,1.0,60,3196456.0,2007651.22,0.743214804,1599544,0
1,1,37,1,977,0.2268,12,5722378.0,3474181.69,1.284683606,1750000,0
1,0,31,0,654,0.7959,48,2109120.0,1080053.32,0.826069912,1245738,0
1,1,34,1,802,0.8628,60,1160000.0,955614.03,0.147497615,1385690,0
1,1,60,1,653,0.6067,60,2772677.0,1972447.59,0.641570346,1247298,0
1,1,45,1,734,0.3065,60,2050873.0,542880.84,2.995066774,503492,0
1,1,59,1,792,1.0,60,0.0,5308322.3,-1.655033281,3207381,0
0,1,60,0,809,1.0147,60,5894264.0,2205778.23,1.432325428,2575173,0
0,1,53,0,962,0.7942,60,3797081.0,1894890.46,1.09272939,1740770,0
1,1,36,0,833,0.5955,60,20338582.0,7249656.35,8.675953804,1508644,0
0,0,58,0,740,1.0,60,1586462.0,481806.34,0.82581075,1337662,0
1,1,63,0,917,0.3589,24,1619132.0,1401804.36,0.26625132,816250,0
0,0,34,0,722,0.5405,60,9977040.0,2014440.23,4.950329326,1608499,0
1,0,41,1,786,0.6694,48,0.0,2218857.59,-1.408266458,1575595,0
0,1,42,1,718,0.1076,48,10234419.0,5027647.81,7.150311719,728188,0
0,1,59,0,775,0.8,60,4611516.0,2663870.61,1.498445803,1299777,0
0,0,57,0,681,0.5819,60,1885899.0,842163.42,1.350776544,772693,0
0,1,54,0,763,0.7053,60,11458761.0,6447731.09,2.607635163,1921676,0
1,1,42,0,914,0.5304,60,9694146.0,4058082.45,7.380340636,763659,0
0,1,42,0,831,1.0099,60,30301800.0,14135620.81,5.909013024,2735851,0
0,1,66,1,903,0.3647,24,6355336.0,3964934.98,2.140317735,1116844,0
0,1,55,1,670,0.6201,60,1160000.0,937950.77,0.204134958,1087757,0
0,1,29,1,742,0.901,60,2293082.0,1154021.73,0.658154601,1730688,0
1,0,28,1,768,0.6471,60,2688134.0,971186.05,2.27897512,753386,0
0,0,33,1,727,0.8,60,1160000.0,2127680.38,-0.713281426,1356660,0
0,1,47,0,837,0.9372,48,3752641.0,825042.41,0.9285969,3152712,0
1,0,26,0,778,1.0,60,3475714.0,987339.99,1.620305214,1535744,0
0,0,58,1,763,0.4398,60,2583126.0,767910.55,1.791439465,1013272,0
1,1,62,0,794,0.9191,60,1749007.0,2290505.28,-0.313963191,1724719,0
1,1,54,0,893,0.2102,36,3416625.0,1307690.89,6.750771001,312399,0
1,1,31,0,707,0.6873,60,2527574.0,1620110.89,0.783477079,1158251,0
1,1,59,0,775,0.8534,60,0.0,5366159.2,-2.091402083,2565819,0
1,1,45,1,795,1.0,60,1376048.0,3175267.55,-0.54602865,3295101,1
1,1,59,0,841,0.8,60,3383109.0,1625871.25,1.154684249,1521834,0
1,1,59,0,918,0.2718,60,33411712.0,1757133.79,51.84082535,610611,0
1,0,38,1,775,0.9073,72,3642650.0,3778722.22,-0.075267928,1807838,0
1,1,31,0,736,0.9881,60,1160000.0,1485671.79,-0.115184927,2827382,0
0,1,38,0,823,0.8,60,3199526.0,2139655.16,0.966478126,1096632,0
1,1,26,1,664,0.8993,60,2221045.0,1509259.82,0.523364529,1360018,0
0,1,50,1,756,0.5709,60,5473079.0,2006648.19,2.202418681,1573920,0
0,1,44,1,738,0.9098,60,2685251.0,979120.93,0.964779235,1768415,0
0,1,43,0,879,0.9004,60,8571574.0,2513350.94,2.468396705,2454315,1
1,1,37,0,753,0.3092,48,1513088.0,1246109.54,0.616409024,433119,0
1,1,42,0,708,0.9304,60,5866521.0,3516252.11,1.191454392,1972605,0
1,1,69,0,734,0.2231,36,1722858.0,511863.01,1.988425689,609022,0
0,1,45,1,891,0.3615,60,8639501.0,2736944.1,3.824740079,1543257,0
1,0,42,1,747,0.9048,60,3449856.0,1845264.38,1.379618595,1163069,0
1,1,47,1,769,1.0,60,6587840.0,4142368.15,1.269066365,1926985,0
1,0,26,1,824,0.7429,60,8979524.0,1612624.27,10.11686634,728180,0
1,0,48,0,684,0.6522,60,4322604.0,2746482.83,1.253654823,1257221,0
0,1,58,0,868,0.2203,60,6491084.0,1728537.24,3.971284257,1199246,0
0,0,44,1,869,0.4464,60,3771424.0,2614650.32,1.81525027,637253,0
0,1,44,0,826,0.2449,48,4079537.0,1423418.63,4.540901113,584932,0
1,0,47,1,633,0.76,60,1160000.0,892653.32,0.24997539,1069492,1
0,1,48,1,910,0.4255,60,6949279.0,1455842.39,8.11202148,677197,0
0,1,64,0,853,0.4,60,0.0,4690204.58,-5.181538817,905176,0
0,1,36,0,778,0.164,24,8496163.0,2966434.89,3.172953465,1742770,0
1,1,47,1,750,0.15,24,11030001.0,4186370.91,10.12089846,676188,0
1,1,52,1,826,0.1346,60,5259428.0,3078867.58,7.254876461,300565,0
0,1,40,0,837,0.4986,60,10428747.0,5311118.63,3.674073765,1392903,0
1,0,39,1,885,0.5758,60,1462127.0,950759.87,0.473492906,1079989,0
1,1,70,1,862,1.0,60,26125616.0,6187261.07,8.05054046,2476648,0
1,0,29,0,661,1.0,82,3012840.0,1260196.42,1.285270416,1363638,0
1,0,27,1,640,1.0,81,4374854.0,1806107.28,1.507034727,1704504,0
1,0,30,0,683,1.0,81,4204255.0,1558846.67,1.62969664,1623252,0
0,1,65,0,805,0.899,60,2036569.0,1197911.05,0.413154586,2029889,0
1,0,38,0,771,0.5538,72,5298287.0,2528482.14,2.877252996,962656,0
0,1,45,1,787,0.2571,60,1374201.0,658204.69,1.94459587,368198,0
0,1,24,1,684,0.8902,60,1160000.0,894957.67,0.24938565,1062781,0
1,1,51,1,719,0.7114,60,4288350.0,2426910.48,0.950052861,1959301,0
1,1,45,1,598,0.9077,60,1160000.0,593323.28,0.391988307,1445647,0
1,1,35,1,722,1.0,60,4605268.0,2589731.83,1.25120038,1610882,0
0,0,29,1,611,0.7912,60,1160000.0,1123479.17,0.029448767,1240148,0
1,0,44,0,785,1.0,60,2029956.0,1401530.23,0.524314698,1198566,0
0,1,28,1,734,0.9518,60,4226692.0,2003490.55,1.562585581,1422771,0
1,1,38,0,763,0.9104,60,2406132.0,1417805.17,0.65245569,1514780,0
0,1,22,1,838,1.0135,60,1814981.0,1143557.67,0.240588245,2790757,0
0,1,58,0,850,0.4022,36,3721288.0,760877.49,2.341072703,1264553,0
0,0,59,1,830,0.7291,72,17893230.0,11303992.26,1.747233269,3771241,0
0,1,43,0,858,0.5709,24,1780320.0,1612940.22,0.109681067,1526059,0
0,1,46,0,857,0.6969,60,8292893.0,2612599.97,4.797905442,1183911,0
1,0,41,1,912,0.5687,60,3147675.0,1701054.51,1.502518693,962797,0
1,1,46,1,662,0.8996,60,3507996.0,2016627.64,0.922315994,1616982,0
1,1,31,0,806,0.9487,60,3441209.0,2369992.07,0.600429649,1784084,0
1,1,61,1,705,0.5909,48,3420960.0,3543604.04,-0.062814911,1952467,0
0,1,56,1,690,0.1849,12,2808566.0,935405.17,1.060586285,1766156,0
0,1,62,1,849,0.6,60,7366810.0,998258.62,3.291210407,1935018,0
0,1,27,0,775,0.4877,60,6972001.0,2879841.01,3.553249325,1151667,0
0,1,56,1,636,0.5,60,1253734.0,1784560.39,-0.651528574,814740,0
0,1,51,0,808,0.7344,60,2578672.0,767506.26,1.236807281,1464388,0
1,1,44,1,806,1.0,60,10569155.0,4563896.76,1.965368534,3055538,0
1,0,39,1,872,0.5046,60,20908281.0,9585921.64,3.675181452,3080762,0
1,1,67,1,938,0.1511,24,3871178.0,654994.78,8.435521573,381267,0
1,1,50,0,913,0.7111,60,2751633.0,1973035.06,0.608312432,1279931,0
0,1,56,0,797,0.862,60,1906236.0,3231588.34,-0.496562208,2669056,0
1,1,34,1,832,1.0133,60,3023845.0,2645862.65,0.153957023,2455116,0
1,1,25,1,732,0.76,60,4546533.0,1532162.84,2.344641945,1285642,0
0,1,28,0,800,0.8878,60,2736114.0,1138924.52,0.782208259,2041898,0
0,1,73,1,801,0.8241,60,3704527.0,4035926.29,-0.14650066,2262101,0
0,1,35,1,829,0.9,60,1160000.0,1008585.84,0.06139566,2466203,0
0,1,55,1,663,0.4713,36,10670400.0,2625506.26,4.265519639,1886029,0
0,1,32,1,853,0.6016,60,18693106.0,11172996.01,6.056911576,1241575,0
1,0,48,0,631,0.8,60,2062912.0,1158413.84,0.816229472,1108142,0
0,0,54,0,823,0.6071,60,2815563.0,1651925.68,1.20421204,966306,0
1,0,27,1,774,0.6122,60,1930133.0,772427.41,1.147917299,1008527,0
0,0,62,0,872,0.5649,48,5314719.0,2146190.13,5.487437753,577415,0
0,1,56,1,805,0.6508,60,14688793.0,5833367.72,6.080519432,1456360,0
0,1,32,1,777,1.0,60,3072480.0,1266891.67,0.810331311,2228210,0
0,1,30,1,732,0.7,60,0.0,1082994.69,-0.226979244,4771338,0
1,1,54,1,667,0.89,60,3368489.0,2402724.88,0.700499115,1378680,0
0,1,57,1,868,0.4785,36,30185877.0,5030204.94,7.033024293,3576793,0
1,1,21,1,800,0.8887,60,2556554.0,1867689.57,0.580605828,1186458,0
1,0,40,0,737,0.8232,60,3361374.0,2293063.26,0.863146093,1237694,0
0,0,30,1,756,0.7131,48,8895556.0,3242993.8,1.125768676,5021069,0
1,1,59,0,876,0.4581,60,4941862.0,2270846.5,3.032896632,880681,0
1,1,45,0,875,0.6444,60,17401187.0,2005525.31,4.22164325,3646841,0
1,0,44,1,814,0.7509,60,4701763.0,1831449.4,1.683225529,1705246,0
0,1,25,1,696,0.6422,60,2330600.0,1968541.76,0.398377522,908832,0
0,1,40,1,765,0.85,60,4798080.0,1317710.9,1.434125645,2426823,0
1,1,62,1,761,0.6686,60,1566748.0,1062070.39,0.300620573,1678786,0
1,1,44,1,825,0.8977,60,9868080.0,4280956.52,2.738177983,2040453,1
0,1,38,0,689,0.3411,60,1357065.0,718198.69,1.323178509,482827,0
1,1,38,1,704,0.9697,60,2486383.0,1025028.65,0.648617063,2253031,0
1,1,25,1,656,1.0,60,2025499.0,1036101.41,0.594273119,1664887,0
0,1,29,1,735,1.0,60,4647200.0,1622038.57,1.598724804,1892234,0
0,1,58,0,917,0.8016,60,4299850.0,2095316.94,1.732098105,1272753,0
1,0,28,0,667,0.717,60,2139378.0,2144325.7,-0.004547953,1087896,0
1,1,41,1,675,0.4514,48,1634002.0,889022.35,0.505979311,1472352,0
1,1,36,1,792,0.946,60,3349430.0,1249190.11,1.406652095,1493077,0
0,1,55,1,860,0.3647,60,18818919.0,5914282.55,5.795567422,2226639,0
0,1,35,1,865,0.797,60,1651388.0,1150783.37,0.189344114,2643888,0
1,1,69,0,681,0.6721,60,0.0,495314.87,-0.459040992,1079021,0
1,1,49,0,905,0.5606,60,10030118.0,3418279.34,8.937332603,739800,0
0,1,62,0,821,0.9388,60,34800000.0,13812039.74,8.280803028,2534532,0
0,1,41,0,741,0.5223,60,0.0,1541407.65,-0.730568925,2109873,0
1,1,48,1,819,0.3937,60,5653950.0,730506.46,5.745759386,856883,0
1,1,43,1,773,0.9158,60,5904543.0,3921483.67,0.768059045,2581910,0
0,1,57,0,726,0.8392,60,10955520.0,1838481.92,7.204900671,1265394,0
1,1,61,1,709,0.4455,60,7208825.0,5592376.65,1.318702474,1225787,0
0,0,23,0,783,0.925,48,2066623.0,983585.53,1.12937458,958971,0
1,1,36,0,811,0.7577,60,7437141.0,1863367.9,4.029560786,1383221,0
1,1,61,1,775,0.9491,60,4033609.0,3103181.97,0.704445228,1320794,0
0,0,37,1,890,0.7866,60,5450995.0,2684475.88,1.224350497,2259581,0
1,1,47,0,742,0.943,60,3225400.0,1299973.41,0.737593492,2610417,0
1,1,71,0,999,0.6789,60,18767147.0,2266844.44,8.439227963,1955191,0
1,1,38,1,872,0.5505,60,6835363.0,2574795.9,3.42961302,1242288,0
0,1,48,1,985,1.0,60,8730993.0,2112678.63,3.296603718,2007616,0
0,1,39,1,716,0.75,60,3121441.0,1414483.92,0.722186787,2363595,0
0,0,23,0,797,1.0,60,1435565.0,969135.17,0.355238156,1313006,0
1,1,41,0,719,0.6301,60,27934653.0,9581446.63,10.91838601,1680945,0
0,1,66,1,740,0.4437,24,2215557.0,926979.74,0.524464917,2456937,0
1,1,46,0,805,0.7259,24,9592163.0,992555.02,2.072970934,4148446,0
1,0,46,0,964,0.7619,60,5366495.0,2519315.9,3.454312523,824239,0
0,1,54,1,780,0.8011,60,2854963.0,1523305.96,0.883844732,1506664,0
1,1,39,1,758,0.5301,60,3754019.0,3076091.55,0.541297905,1252411,0
0,1,62,1,917,0.5003,36,14658070.0,2856327.86,9.586533834,1231075,0
0,0,29,1,658,0.6,48,1160000.0,1092233.98,0.081874068,827686,0
0,1,38,0,786,1.0,60,1782659.0,1612008.66,0.076206117,2239326,1
1,1,37,1,682,0.3871,60,2321835.0,1046145.6,1.766782496,722041,0
1,1,33,0,839,0.6198,60,2984880.0,532900.13,1.178605226,2080408,0
1,1,56,0,728,0.4441,60,10854611.0,6367394.77,6.302818827,711938,0
1,1,46,0,907,0.8808,60,4663398.0,2821055.97,1.010896689,1822483,0
1,1,36,1,853,0.3111,48,1495195.0,1979629.09,-0.809862931,598168,0
1,1,45,0,934,0.6237,60,15377184.0,2878039.4,8.692033797,1438000,0
1,1,44,1,684,0.898,60,0.0,1932935.17,-1.059600074,1824212,0
1,1,22,1,792,0.8647,60,3062764.0,1068697.57,0.944806665,2110555,0
0,1,50,1,912,0.4957,36,9498044.0,2081073.11,5.304755267,1398174,0
1,1,37,1,769,0.3992,60,34531400.0,5282958.7,26.88797304,1087789,0
1,1,69,0,845,0.4,24,11695471.0,5200799.49,6.589220231,985651,0
